,ID,User,Follower Count,Tweet,Created At,Favourite Count,Retweet Count
11,1522551308695355394,onthisdayinpop,3547,"Love that #Madonna's new compilation has shone a light on my beloved #Billboard Club chart. Showcasing some classics from that countdown from #onthisdayinpop in 1989 -inc. #DonnaSummer's deliriously good #ThisTimeIKnowItsForReal (#ExtendedRemix) #PWL #SAW

https://t.co/wcuvzk3dhc",2022-05-06 12:18:14,10,0
12,1522550781832007681,onthisdayinpop,3547,"Love that #Madonna's new compilation has shone a light on my beloved #Billboard Club chart. Showcasing some classics from that countdown from #onthisdayinpop in 1989 - inc. #DebbieGibson's #ElectricYouth single (#ShepPettibone's #DeepHouseMix)! Slamming!
https://t.co/I093JbxdoJ",2022-05-06 12:16:08,4,0
13,1522549402052743169,onthisdayinpop,3547,"Love that #Madonna's new compilation has shone a light on my beloved #Billboard Club chart. Showcasing some classics from that countdown from #onthisdayinpop in 1989 - inc, #KarynWhite rocketing up with #SecretRendezvous (#WhiteHouseRemix). Sizzling!
https://t.co/yxDfJbxrNT",2022-05-06 12:10:39,2,0
14,1522543031802810370,Match Ad Location,574,"#Billboard Jl. Gubeng Pojok no. 17B, Surabaya Pusat
-
#matchadvertising #matchadlocation #reklameindonesia #oohadsindonesia #wiklanindonesia #blinkzap #showusid #reklameSurabaya  #advertisingSurabaya #BillboardSurabaya
-
https://t.co/S7GBbqUBcG",2022-05-06 11:45:20,0,0
15,1522531168188395521,DIVISION1 エンタメ事業部❤️‍🔥20週連続ソンムル企画中,2259,"／

#billboard #BTS 
limited-edition box 
バラ売り

＼

お好きなメンバーを選んで購入できます❣️
どのメンバーの表紙も素敵です❤︎𓈒𓂂𓏸

#ARMYさんと繋がりたい 

ご注文はこちら⬇️
https://t.co/zBiLwO9CML",2022-05-06 10:58:12,6,0
16,1522526619247644673,Steady Melody TV,407,""" #crown ""
#hiphopnews #spotify #soundcloud #billboard #TaylorSwift #TaylorsVersion #WillSmith #DonaldTrump https://t.co/akzL16VsRK",2022-05-06 10:40:07,1,0
17,1522520423313076224,S✘ie⁵ 💔 2GB D-3,46,"@Jeff__Benjamin Thank you for the info, Sire🙇‍♀️ Have you seen the album preview? I can assure you that #TXT 's new album #Thursdays_Child that'll be released on May 9 with #GOOD_BOY_GONE_BAD as the title track is worthy for #HotTrendingSongs on #Billboard for 2022 🤗
🔗https://t.co/sRsEM3bX93",2022-05-06 10:15:30,10,1
18,1522518311069650944,Wealthy Peeps,26,"Happy Birthday, Meek Mill🥳🥳
#Rappers #hiphopbeats #music #Billboard #Billboard200 #Drake 
https://t.co/3ZiTfEr9KF",2022-05-06 10:07:07,3,2
19,1522518278865707011,genius celebs,20,"Happy Birthday, Meek Mill🥳🥳
#Rappers #hiphopbeats #music #Billboard #Billboard200 #Drake 
https://t.co/qWfqGKUBNg",2022-05-06 10:06:59,1,0
20,1522516587567267843,Videoforest,43,"Sketch Billboard
https://t.co/Q2ccT6baFr

#amk #3d #aftereffectsprojectfiles #billboard #display #led #lines #logo #outlines #pack #print #productpromo #promo #sketch #stroke #vector #videohive",2022-05-06 10:00:16,0,0
21,1522508874229911552,taehyung's gucci slippers⁷,1,"@SantaKpop Thank u so much for the GA bestie 🫰😭💜💜💜
Manifesting to win my first ever bts album !!!!
#BTS_Proof #BTSCOMEBACK2022 
Stream #BTS song #BTS_Butter  which spent 10 weeks on #billboard 
@BTS_twt https://t.co/SBajSRS8dC",2022-05-06 09:29:37,0,0
22,1522501423107297280,ザ・プレミアムレビュー,9,"【Billboard】 I Have Nothing - Whitney Houston 【Chart History】

👉 https://t.co/8baJhfQSIK

#billboard #hot100 #randb #90s 
#whitneyhouston https://t.co/XHsk4kRaWA",2022-05-06 09:00:00,0,0
23,1522498874723643393,Billboard Chart Philippines,433,"Sun and Moon by @aneestherapper is on top of the chart! Stream it on your favorite music platforms now.

#BillboardPH #Billboard  https://t.co/S3gAePx8ms",2022-05-06 08:49:53,2,0
24,1522498241258049536,Soul Treasure Records,688,"The Jaze’s Knights - You're not alone
#wearesoul #soul #neosoul #rnb #soulful #motown #funk #funkysoul #outnow #beatfire #billboard #dancers #randb #soulmusiclovers #blackmusic #newmusic #soulmusic #music #hiphop #rnbmusic #randb

Listen/Buy CD/Vinyl
 https://t.co/QaNZNHJiBr https://t.co/zq0m0BqqYU",2022-05-06 08:47:22,0,0
25,1522488304142323712,R. D.,552,This is a photo of a 2012 billboard for Miller Lite.  #Beer #MillerLite #Popculture #Popularculture #Billboard #Billboards https://t.co/gQnk8w4vMw,2022-05-06 08:07:52,0,0
26,1522483063548223489,Oil Cartel Music,918,Click link to listen to some great music I assure you it’s great vibes. #MusicaInternacional #music #billboard https://t.co/na69Fx6CQp,2022-05-06 07:47:03,0,0
27,1522480506075590656,R. D.,552,#Billboard #Billboards #Ad #Advertising #Advertisement #McDonalds #Popculture #Popularculture #Sign #Clubhouse #Sandwich #Bacon #Fastfood #Restaurant #Chicago #Blackhawks #Hockey #Illinois #US #USA #America #UnitedStates https://t.co/f1gXqlRSix,2022-05-06 07:36:53,1,2
28,1522471239540957185,Insight Outdoor,52,"WHAT PEOPLE SAY​

Thank you, Livia, for the beautiful message!​
https://t.co/FmtM8fBTlM​

#OutdoorAdvertising  #Advertising #Billboard  #DigitalAdvertising #DigitalSignage #AdvertisingDisplay #Marketing #DigitalBillboard #LED #AdvertisingBillboard #DisplaySolutions https://t.co/xCz6IA74gf",2022-05-06 07:00:04,0,0
29,1522470332556357632,Leandro Romão 🇵🇹🇷🇺,31,"#Ukrainian singer Max Barskikh who promised to fight against #Russians, after a lot of publicity inviting volunteers, taking photos with weapons and in uniform, traveled abroad to #LasVegas to perform at the #Billboard party.

#Europe #Russia #Belarus #Serbia #Moldova #Kazakhstan https://t.co/GSWDjwmU4L",2022-05-06 06:56:28,2,1
30,1522465092775862274,SHANNYN CASINO,7290,https://t.co/D3FgjKJtOE #ShannynCasino #nowornever #therebirth #scoliummusic #music #TrendingNow #SIDEWALKUNIVERSITY #ShannynCasino #author #Charlotte #BookTwitter #bookstore #booksigning #writer #Reading #OrderNow #inspire #Soundcloud #youtube #billboard #author #artist #movies https://t.co/LeQ8YYdZyd,2022-05-06 06:35:38,0,0
31,1522463190118199296,DevinHoang ⚡️,210,"#SNW trên #NewYork #billboard? 😆😍

Một lời nhắc hữu ích trên bảng quảng cáo rằng chỉ còn 2 ngày nữa là đợt bán hàng #NFT 🔥🔥🔥

Chưa tham gia với chúng tôi? Không phải bây giờ thì khi nào? 🧐

#NFTs #nftsale #NFTProjects #NFTdrop #nftart #NFTshill #NFTGame https://t.co/5feA5duTKt",2022-05-06 06:28:05,7,1
32,1522461486177677312,ワーナーミュージック・ジャパン洋楽,82586,"【Jack Harlow】
#ファレル や #ドレイク 
など豪華な客演✨

/
『Come Home the Kids Miss You』
セカンドアルバムをリリース💚
\

また米 #Billboard チャート1位にも輝いた
「First Class」も収録✈

 #アニッタ が出演する
同曲のMVも同時公開♡
@jackharlow @anitta",2022-05-06 06:21:18,49,17
33,1522458639101206530,Lotus Media,654,"If your marketing feels like marketing, you are doing something wrong. - Neil Patel

#targetaudience #weareheretohelp #ooh #otherservices #lotusmedia #bihar #advertisingagency #advertising #marketing #unipole #billboard #patna https://t.co/yDzs4PGlUe",2022-05-06 06:10:00,3,0
34,1522455720947589120,NYCRAPNEWS™,372,"#LilDurk has now charted 20 songs on the #Hot100 #Billboard, the most out of all artists this year so far‼️📈 #BillboardNews 
@lildurk https://t.co/e44juYliU8",2022-05-06 05:58:24,0,0
35,1522453711318130698,ARAB SKY,3810,"📈 Billboard 🇻🇳 Hot100
 
🗓️ 05/05/2022 
#2 There's no one at all
#21 Muộn Rồi Mà Sao Còn (+) 2
#36 Chúng Ta Của Hiện Tại  (=)

القائمة الكاملة👇
https://t.co/5gOKsZcJm6

@sontungmtp777
#SonTungMTP #Vpop #billboardvietnam #billboard https://t.co/yzx2NAi08l",2022-05-06 05:50:25,1,6
36,1522450320546271234,Retty,26,"Am i late or did @Drake take shots at @MeekMill on 7am Bridle Path for Meek callin him out for using ghostwriters while also using ghostwriters himself. 🤔 

#drake #meekmill #rap #hiphop #trap #music #billboard #charts #albums #clb #expensivepain #bars #beef https://t.co/33KcMbINZb",2022-05-06 05:36:56,4,0
37,1522441499081850880,R. D.,552,"Even a photo of a grill with cooking food on it, seems to be changing the weather!   

I prefer PEPSI.  #Grill #Coke #CocaCola #Weather #Cloudy #Trees #Billboard #Soda https://t.co/ezVe3dZTJg",2022-05-06 05:01:53,0,0
38,1522439944945520642,Jacki Minni ,194,"Final Billboard Hot 100 Chart Predictions (Top 10) for the week ending May 14, 2022.

▪ ""As It Was"" to remain at #1.
▪ Justin Bieber to chart in the 3 lowest top 10 positions.
▪ ""Sweetest Pie"" to enter the top 10 for the first time due to Facebook trend.
#billboard #hot100 https://t.co/xsI52i7PYi",2022-05-06 04:55:43,1,0
39,1522438801376759809,Bernice E King,2413,Let's Talk... MET Gala 2022 https://t.co/EaS7nCsfK7 via @YouTube #nickiminaj #barbz #MetGala #billboard #bestdressed,2022-05-06 04:51:10,1,0
40,1522435621704318977,manishdesign.com,30,"Hire us for elevating your brand and business with our creative design agency......for more detail please visit https://t.co/K55ARiEpeL or whatsapp : 9461780701

#brandmarketing #creativedesigning #creativedesignstudio #brandingstrategy #backlight #indoorbranding #billboard # https://t.co/DNm1xzuZUm",2022-05-06 04:38:32,0,0
41,1522434001323110400,Taylorqueen👸🏻,9,"OMG! This is gorgeous, 😭😭😭 I'm crying with this love taylor💖🥺🦋

#TaylorSwift #SWIFTIES #TaylorsVersion #Twitter #musicindustry #music #Billboard #TaylorSwift https://t.co/z63gjQXIaU",2022-05-06 04:32:06,0,0
42,1522424899024736257,Dan Koosh,13917,#RollingStone #Newsweek #Bloomberg #thr #tmz #Variety #Billboard   #nytimes #latimes #WSJ #LAmag #Forbes #Time #NYPost #CountryLivingMag #WineMakerMag https://t.co/EuJffj0DHg,2022-05-06 03:55:55,0,0
43,1522422158646988802,Diario Libre,1532484,"🎶| #MúsicaDL | El récord que rompió Karol G que tenía Selena en 1995

🔗https://t.co/V5rferbLcq

#DiarioLibre #RevistaDL #KarolG #Récord #Selena #Billboard https://t.co/5kHC5r1Gck",2022-05-06 03:45:02,1,0
44,1522420500152135681,"BIGTIME RADIO, TV & ENTERTAINMENT",2077,"Ed Sheeran - Castle On The Hill #bigtimeradio https://t.co/N76xPoatRr @Charlie_Cawood @BigTimeRadio1 @bigtime_news
 on #Amazon Echo &amp; App https://t.co/c7cZfm4MQo  #Top40 #Music 247 #Worldwide 3 #Radio #Stations 43 #Countries #Interviews #Billboard https://t.co/JiPHr6jZyC  #SUBMI",2022-05-06 03:38:27,1,1
45,1522415066871922688,Superhero NFT Wars,66524,"#SNW on #NewYork #billboard ? 😆😍

A good reminder on the billboard that just only 2 days left for the #NFT sales 🔥🔥🔥

Didn't join us yet? Not now then when? 🧐 

#NFTs #nftsale #NFTProjects #NFTdrop #nftart #NFTshill #NFTGame #MetaverseNFT #SocialFi https://t.co/PTerocZTbL",2022-05-06 03:16:51,15,3
46,1522414866921066501,The_TunesClub,668,"Maroon 5 and Usher will headline a benefit concert in Atlanta to honor the legacy of the late U.S. Rep. John Lewis.

The Grammy Award-winning pop band and singer will perform during the Beloved Benefit at the Mercedes-Benz Stadium on July 7.

#Maroon5 

Credits- #billboard https://t.co/yWlQH7iBc8",2022-05-06 03:16:04,0,0
47,1522414609675825152,El Profe Show,313,|#Musica| Karol G rompe récord en Billboard-#Billboard #CanalAmerica #Cantante #elprofeshow #KarolG #Logros #Revista #SantoDomingo #Selena- Mas Info -👉 https://t.co/ptjOzxdINA https://t.co/jSGTXA01pK,2022-05-06 03:15:02,0,0
48,1522411520633851905,UrbanGloryMusicAssoc,928,Did you know that #Billboard looks at your social media presence? Learn how they track it! Join UGMA https://t.co/89EJHnu0mg #musicandarts,2022-05-06 03:02:46,0,0
49,1522410999353319424,Mst Rikta Begum,400,"Hello Everyone!
Are you looking Roll up banner or Billboard design? 
Portfolio: https://t.co/R0ocR7g2Af
Order here:https://t.co/OL7JQygjZf
#banner #xbanner #rollupbanner #billboard #pullupbanner #popupbanner #BetterGetALawyerScott  #AmberHeardlsALiar #KevinSamuels  #GreysAnatomy https://t.co/OLbnJXppCk",2022-05-06 03:00:41,0,0
50,1522405871871012864,Tw12ve°,15,#Ad #billboard #HP #DL #Limewire https://t.co/5M66NHSQ92,2022-05-06 02:40:19,0,0
51,1522401618565632005,Fiesta Dinamita,64,"#RedVelvet (2014-Presente) #Psycho 😵‍💫😵‍💫

Desde su debut han obtenido éxito y reconocimiento 🏆
En 2018 #BadBoy fue seleccionado por varios sitios como una de las mejores canciones de #KPOP de ese año, incluyendo a #Billboard que la consideró como la 🥇 https://t.co/giukpTUYCo",2022-05-06 02:23:25,0,0
52,1522400388472885248,Mitch Lafon,36783,"Radio industry ad 
from #OnThisDay
May 5th 1973

Pink Floyd - Dark Side Of The Moon

It has spent 962 weeks on Billboard’s 200 album chart. For 961 of those weeks, it was NOT #1 

#PinkFloyd #Billboard #ClassicRock https://t.co/RRcJH9dr6c",2022-05-06 02:18:32,17,3
53,1522397452200026114,Hunter DeWorm,557,The Magic Formula! #producer #Studio #DJ #Logic #Audio #Bass #trebile #midi #billboard #hit #Top #Why #You #we #they #them #us https://t.co/BpEtcBgu5O https://t.co/ikBAAJFHAy,2022-05-06 02:06:52,1,0
54,1522396115437449216,MyNextConcert,189,#Business #BusinessNews #Billboard #business #ExecutiveTurntable Billboard Executive News https://t.co/pMPpuzHlVC,2022-05-06 02:01:33,1,1
55,1522395742341668865,Q'hubo Bucaramanga,1613,"#ZonaRosa | Con el debut de Provenza en el número 2 y Mamiii en el número 1, la cantante antioqueña se convierte en la segunda mujer en tener los números 1 y 2 en la lista de los #Billboard 🤩🤩

#qhubo #Noticias #AsíPasó

https://t.co/z4JPVwPcTr",2022-05-06 02:00:04,0,0
56,1522394794034610176,David Martinez Music,283,@billboard Coming soon to #Billboard soon • David Martinez “Fast And Hard” https://t.co/5swwxlmm4z,2022-05-06 01:56:18,1,1
57,1522394696038985729,R. D.,552,A 2-faced billboard featuring a Miller Light beer can spilli  #Billboard #Chicago #Illinois #US #USA #America #UnitedStates #KennedyExpressway #MillerLight #Sign #Ad #Advertising #Advertisement #Popculture #Popularculture https://t.co/kbxnupw11B,2022-05-06 01:55:54,1,0
58,1522392389591212035,OutLoud! Culture,2273,"INsiders Guide: Takeoff, Nice Vice, Erez, OurGlassZoo, Aubrey Haddard, T-Shyne, Laveda, AWICH, Creature Canyon, Red City Radio.... #Billboard #Entertainment #featured #INsidersguide #NewMusic #Pop #outloudculture #olcinsidersguide

https://t.co/UetO2oBnca https://t.co/uiQQIdrsX3",2022-05-06 01:46:45,0,0
59,1522391372594044930,OutLoud! Culture,2273,"INsiders Guide: Kaeley Jade, KiNG MALA, MICROWAVE, B Live, Tiny Dinosaur, Brandon Banks, Morcheeba, D Power Diesle, Lil Baby.... Edmonton-based Métis artist Kaeley Jade is back with another indie pop gem!  #Billboard #featured #INsidersguide #Music https://t.co/xF554kqf3D https://t.co/OOZ5s6iSBT",2022-05-06 01:42:42,0,0
60,1522390479857410051,OutLoud! Culture,2273,INsiders Guide: Method Man is back! Hip-hop legend Method Man is back with a new collaborative track straight from The Meth Lab.  #Billboard #Entertainment #featured #hiphop #INsidersguide #Methodman #Music #NewMusic #Pop #rap #outloudculture https://t.co/fU03dIfIoj https://t.co/cwju6qkgRL,2022-05-06 01:39:09,1,0
61,1522389098417246209,Noticias SIN,1523248,"Karol G hace historia al ocupar 1er y 2do lugar de ""Hot Latin Songs"" de Billboard. #KarolG #Billboard #record #primeroslugares 

Más detalles en nuestro portal https://t.co/dDk5yCrbYu

https://t.co/45NTehySRb",2022-05-06 01:33:40,3,1
62,1522387669782872064,MNTC Radio,64723,"Congratulations to rap veteran Pusha T for officially earning his FIRST #1 album on the Billboard 200 chart.

His newest project “It’s Almost Dry” reached to the top spot by the equivalent of 55,000 album units during its first week of release 🔥

#hiphop #news #billboard #pushat https://t.co/HIryIDjjKM",2022-05-06 01:27:59,15,3
63,1522378784640573440,OutLoud! Culture,2273,Haywood Returns with Another Hit Single 'Human To Fall Apart' Pop artist Leah Haywood is back again with another hit single entitled 'Human To Fall Apart'. She took to her social media accounts to make the announcement. #Billboard #Entertainment https://t.co/eO6y9xrz72 https://t.co/Jka4ojr3fp,2022-05-06 00:52:41,0,0
64,1522377196576387074,"BIGTIME RADIO, TV & ENTERTAINMENT",2077,"Ariana Grande - Dangerous Woman #bigtimeradio https://t.co/N76xPoatRr @Charlie_Cawood @BigTimeRadio1 @bigtime_news
 on #Amazon Echo &amp; App https://t.co/c7cZfm4MQo  #Top40 #Music 247 #Worldwide 3 #Radio #Stations 43 #Countries #Interviews #Billboard https://t.co/JiPHr6jZyC  #SUBMI",2022-05-06 00:46:22,1,1
65,1522375173944791040,News371,36,"エミリー・サンデー、新曲「Ready To Love」のMV公開(Billboard JAPAN)

#エミリー
#サンデー
#新曲
#Ready
#To
#Love
#MV
#公開
#Billboard

https://t.co/p400iaUdq4",2022-05-06 00:38:20,0,0
66,1522372556283645953,Sweven Consulting Group,4,"""HAPPY CINCO DE MAYO!!!
""Have a lovely Tacos and Margaritas Time!!!
https://t.co/ZfDhPzFwQp
""click or call!!!
#cincodemayo #sales #SCGroup #radioads #Ads #seo #tvadvertisment #billboard #publicidad #comerciales #socialmediacontent #digitaltv #media #ads #advertising #outdoors https://t.co/Cf1OivKRHJ",2022-05-06 00:27:56,1,1
67,1522372409537536000,Elio Pascual,4,"""HAPPY CINCO DE MAYO!!!
""Have a lovely Tacos and Margaritas Time!!!
https://t.co/4ucDeUk9xH
""click or call!!!
#cincodemayo #sales #SCGroup #radioads #Ads #seo #tvadvertisment #billboard #publicidad #comerciales #socialmediacontent #digitaltv #media #ads #advertising #outdoors https://t.co/6Ax5wHYc8Z",2022-05-06 00:27:21,1,1
68,1522369660658008066,noclan666,4,New York is like “Late Night Twitter”Over stimulating AF😈But we’re here for it😈 #iconicmavericks #billboard #t…,2022-05-06 00:16:26,0,0
69,1522369436841398273,Tj 🦍,165,#musicconvension #billboard #musiccon https://t.co/lgrTpZt8mj,2022-05-06 00:15:32,0,0
70,1522369412493361153,Bhigha,2775,@wendyyyytraka #Billboard https://t.co/FIDN4o8Oi6,2022-05-06 00:15:26,2,1
71,1522362160722194432,The Screen Fandome,241,"OFICIAL: Con tan solo 18 años, #AngelaAguilar alcanza un logro más en su carrera, ya que se coloca en la primera posición del chart Regional Mexican Airplay de #Billboard con el tema ""Ahí Donde Me Ven"". 

Siendo la primer mujer en 16 años en lograr esta meta. 
 @AngelaAguilar_ https://t.co/aj3s9atP8l",2022-05-05 23:46:37,2,0
72,1522361504619810817,Periódico Hoy,802649,"#EspectáculosHOY Apresamiento de la Demente, abucheo a Anuel AA y logro de Karol G son parte del resumen de entretenimiento de HOY.⁣
⁣
#AnuelAA #Yailín #KarolG #Billboard #LaDemente #ProstituciónInfantil #RochyRD #PeriódicoHOY #ElHOY #HOYDigital #GuardianesDeLaVerdad https://t.co/IIuKmffQsn",2022-05-05 23:44:01,4,0
73,1522340020685840385,"BIGTIME RADIO, TV & ENTERTAINMENT",2077,"Ariana Grande - Into You #bigtimeradio https://t.co/N76xPoatRr @Charlie_Cawood @BigTimeRadio1 @bigtime_news
 on #Amazon Echo &amp; App https://t.co/c7cZfm4MQo  #Top40 #Music 247 #Worldwide 3 #Radio #Stations 43 #Countries #Interviews #Billboard https://t.co/JiPHr6jZyC  #SUBMI",2022-05-05 22:18:39,1,1
74,1522333750889271298,BATU BAYRAK İMALAT,2223,#baskı #uv #uvbaskı #baskımerkezi #camkaplama #design  #graphicdesign #advertising #publicity #sign #signboard #lightsign #pylonsign #print #printcenter #owv #glasswrap #hendek #sakarya #billboard #CLP https://t.co/1fFP0bvaY5,2022-05-05 21:53:44,0,0
75,1522330966374629376,Son Tung M-TP Brasil ت︎,9913,"📈 Billboard 🇻🇳 Hot100
 
🗓️ 05/05/2022 
#2 There's no one at all
#21 Muộn Rồi Mà Sao Còn (+) 2
#36 Chúng Ta Của Hiện Tại  (=)

Confira a lista completa👇
https://t.co/JmuBjU21od

@sontungmtp777
#SonTungMTP #Vpop #billboardvietnam #billboard https://t.co/8h3XhqVaYK",2022-05-05 21:42:40,6,6
76,1522329891466670080,Add Me To Your Playlist,2,"Drop some of your favorite and dopest drill rappers! 👀👀
Trynna wanna see who's 🔥🔥🔥!!!

#underground  #hiphop  #rap  #bronx  #lyrical  #trapmusic  #hiphopculture  #hiphopmusic  #rapmusic  #drill  #tiktok  #billboard  #addmetoyourplaylist",2022-05-05 21:38:24,0,6
77,1522329694686883841,freemusicdl,44,"Billboard Hot 100 Single Charts 07.05.2022

https://t.co/6EBg1jUfeS

#BillboardHot100SingleCharts #DojaCat #Adele #LilBaby
#BillboardHot100 #Charts #JackHarlow
#BillboardHot #SingleCharts #EdSheeran
#Billboard #Billboard100 #Latto #TheWeeknd
#BillboardHot100Single #HarryStyles",2022-05-05 21:37:37,0,0
78,1522320269666365440,hsbnoticiasoficial,28551,"Karol G, 'La Bichota', la rompió y consigue nuevo récord como lo hizo  Selena Quintanilla [VIDEO] https://t.co/S8ZYVcTnXL  #KarolG #bichota #Billboard https://t.co/Ok0RT2Zmju",2022-05-05 21:00:10,0,0
79,1522319666974183424,Tweets from the 1960s,890,"May 5, 1962 - Hitting No. 1 on the Billboard Hot 100 today is “Soldier Boy” by The Shirelles. The lyrics are a profession of love for a soldier and a promise to remain true to him while he is away. 

#music #musician #1960s #OTD #billboard https://t.co/KMDk9hsQbc",2022-05-05 20:57:46,4,0
80,1522318774988414976,Christine Ferrera,524,"Day 123

#makingartnotmoney #photograph #foundart #arteveryday #badatcapitalism #readymade #color #spectrum #colorwheel #guggenheim #momanyc #mcachicago #makingfriendsnotmoney #hotdog #billboard #ahotdogwithinahotdog https://t.co/nrBIqohehd",2022-05-05 20:54:13,0,0
81,1522313373521698818,JkBangtan~WITH YOU OST OF THE YEAR 💜~,527,"Oigan duda existencial!!! Este año se vota para los Billboard?!!

Estoy perdida por culpa de la escuela, porfa díganme jsjjsjs 🥺😭

#BTS_twt #BTS #BTS_ARMY #Billboard @BTS_twt",2022-05-05 20:32:46,0,0
82,1522310872324055041,Elvis Presley,304297,"On May 5, 1956, Elvis Presley’s first RCA album, “Elvis Presley,” reached #1 on Billboard’s album chart.

#ElvisPresley #TodayinHistory #NumberOne #Billboard #Album #Achievements #RCA #May5 https://t.co/L5rqYJiilG",2022-05-05 20:22:49,395,61
83,1522309897714429952,TheRealJim,89,"I love using my @algo_pixels spaces to flex the $MAO!!

#SmartContracts #NFTCommunity 
#Algorand #Algo #Billboard https://t.co/U4ZK0WiwXn",2022-05-05 20:18:57,3,0
84,1522308016703373312,まりりん,73,"#INI
『#CALL119』MV再生回数達成公約🚍

https://t.co/fyrhdSK5Zy

🚔300万回：3/31達成🎊
🚔500万回：4/24達成🎊
🚔1000万回：Secret

🚘1000万回達成予定は2022/8/23になる予定🚉
#MINI @official__INI
#MUSIC #吉本 #音楽 #Billboard #GRAMMY #MAMA #Mnet #MTV #KPOP #KCON #JPOP #WORLD #エンタメ https://t.co/D89y6UY8Yj",2022-05-05 20:11:28,0,0
85,1522307254988337152,まりりん,73,"#INI
『#WeAre』MV再生回数達成公約🚢

https://t.co/EvvVX7krTf

🚔300万回：4/30達成🎊
🚔500万回：INI Holiday
🚔1000万回：Secret

🚘1000万回達成予定は2022/11/17になる予定🛳️
#MINI @official__INI
#MUSIC #吉本 #音楽 #Billboard #GRAMMY #MAMA #Mnet #MTV #KPOP #KCON #JPOP #WORLD #エンタメ https://t.co/S1QDK5sfpq",2022-05-05 20:08:27,0,0
