,ID,User,Follower Count,Tweet,Created At,Favourite Count,Retweet Count
49,1521396678070317057,RadioMaxMusic,5754,#NowPlaying on RadioMaxMusic:  Love Is Selfish (22) by Jack White Listen Now-&gt; https://t.co/EJivlZi7Wh,2022-05-03 07:50:08,0,0
50,1521396677722189827,Elusive.fm - Trance Radio,68,#NowPlaying: Coming Home by Aly &amp; Fila vs. Bjorn Akesson - visit us at https://t.co/BdJVFZYMS7 to listen. #trancefamily #trance #house,2022-05-03 07:50:08,0,0
51,1521396673821364225,朔夜@カレイドスコープ🗼7️⃣🍣⭐️,1017,#Nowplaying Sweet Eyes - 虹ヶ咲学園スクールアイドル同好会 (虹色Passions!),2022-05-03 07:50:07,0,0
52,1521396673326551040,🇯🇲Djminrobert 🇨🇦🎧🎙🙌🏿🙌🏿🙏🏿🙏🏿🙏🏿🤴🏿,368,#NowPlaying Hlengiwe Mhlaba - I'm happy today (Audio) GOSPEL MUSIC or SONGS https://t.co/zQezes0k3g,2022-05-03 07:50:07,0,0
53,1521396672907124737,Visions Fantastic Radio,199,#NowPlaying Visit us online at https://t.co/HcOoNA6diJ - Visions Fantastic Radio - #Disneyland #CaliforniaAdventure,2022-05-03 07:50:07,0,0
54,1521396672521244672,Antillesdomstationradio,56,#NowPlaying Drexi &amp; Warped - Loyal https://t.co/uMx8pgGfDl,2022-05-03 07:50:07,0,0
55,1521396672521199616,4 Da People,6928,"#NowPlaying Pound a Rhythm Electronic by Younger Brother - Listen &lt; https://t.co/AQGLGWjl7F &gt; #edm #music #musica #BlackettMusic #techno #rtArtBoost #MuseBoost #synthfam #wfmRT #rtitbot 
 Buy song https://t.co/5u7re1ow1P https://t.co/WKD6UJoLHY",2022-05-03 07:50:07,0,1
56,1521396672349323264,GCR-TYRUS MUSIC,3883,"#NowPlaying Pound a Rhythm Electronic by Younger Brother Listen &lt; https://t.co/JF2eRhsvFx &gt; #newmusic #music #hiphop #rap #artist #beats #trap #explorepage #art #applemusic #newmusicalert #instamusic #follow #bhfyp
 Buy song https://t.co/P2bLT0Ajx3 https://t.co/IdKpspJqqQ",2022-05-03 07:50:07,0,0
57,1521396669576851456,rpmradio,32,#NowPlaying Mikey Hogan and the Dirt Sharks - Omicron (Alpha Bloody Delta) at https://t.co/JNfC3Ouky0 https://t.co/gTI8JS9TLm,2022-05-03 07:50:06,0,0
58,1521396668469587968,SIMONE #NOWPLAYS,97,"#NowPlaying Wau Wau Collectif - Riddim Rek Ya Niouy Mom

sur https://t.co/kQBnAIKwBX

#VotreWebtransistor https://t.co/Y5oWIAcsBa",2022-05-03 07:50:06,0,0
59,1521396666779193345,CultureAddict Webradio,54,"#NowPlaying : ""Temps"", de Canine

Webradio CultureAddict disponible 24h/24 sur le site, Deezer ou les applications mobiles iOS &amp; Androïd : https://t.co/CIkzBshSsf https://t.co/Z7QD3Zivew",2022-05-03 07:50:06,0,0
60,1521396665613262848,Metal Meyhem Radio,2735,"#NowPlaying on Metal Meyhem Radio right now: Heaven's A Lie by @lacuna_coil | #TheSouthCoastsNewRockAlternative | Tune in now https://t.co/2BizjEOPyy |
 Buy this song https://t.co/3bOXhDK5Rp https://t.co/xfwQvsad1v",2022-05-03 07:50:05,0,0
61,1521396662404587521,M.R.C,556,#NowPlaying Massive Attack - Risingson https://t.co/vUxIgSnD6M,2022-05-03 07:50:05,0,0
62,1521396660294852610,BDEMUSICNETWORK,476,#NowPlaying Ray J/Ray J. - One Wish,2022-05-03 07:50:04,0,0
63,1521396660097724416,#Chester Community Radio,1003,michael head &amp; the red elastic band - newby street #NowPlaying #Chester,2022-05-03 07:50:04,0,0
64,1521396658524852226,Deep Kulture | Worldwide Radio,816,#NowPlaying JT Donaldson; Liv.E - Stay Inside (feat. Liv.e) https://t.co/roQJ4abYSY,2022-05-03 07:50:04,0,0
65,1521396621950566400,Hoops n Bulls,435,"Listening to ""Parks &amp; Wilson - Amnesia House, 30 Year Celebration Of Rave!, 1s…"" https://t.co/Ge4M4wjN0w by Sarah Davies #nowplaying",2022-05-03 07:49:55,0,0
66,1521396612567760896,THE BEAT LDN 103.6FM,34211,#NowPlaying @iamchanelloren - Playlist #BreakfastWithClaudia @claudianamu_,2022-05-03 07:49:53,0,0
67,1521396598974160897,SoulSpiration Network,452,#NowPlaying So We Can Worship by Lisa Powell  @LisaCPowell4      02:30 https://t.co/pVlhHS6hD9,2022-05-03 07:49:50,0,0
68,1521396598882041856,ゆう(侑)やん,470,#NowPlaying Cyclone Effect(acoustic edit.) - Labor Day https://t.co/72yvhk711b,2022-05-03 07:49:50,0,0
69,1521396593253294080,SurfRockRadio,1786,#nowPlaying on Surf Rock Radio: Frightmare by The Terrorsaurs! Listen live on https://t.co/7PJjXKPXKD #surfrockradio #surfmusic #surfpunk #surfrock #surf #instro #rockabilly #reverb #twang #fender #hagstrom #hallmarkguitars,2022-05-03 07:49:48,0,0
70,1521396577583366144,尾丸ネルカ,290,#Nowplaying SELECTION HEROINE - 9-tie (TVアニメ「SELECTION PROJECT」メインテーマ - EP) https://t.co/fHcgfztMmu,2022-05-03 07:49:44,0,0
71,1521396568288419841,Hans Knapperts Music,9,"まわりみち by   [やじるし→]
List⇒https://t.co/uWr4FPznZY
# #まわりみち #foobar2000 #NowPlaying #Perfectpitch
#絶対音感 #音楽 #音楽好きさんと繋がりたい #音楽好きな人と繋がりたい #音楽好き https://t.co/dMYUlpTFPG",2022-05-03 07:49:42,0,0
72,1521396541415645186,BB RADIO Playlist,2579,#nowplaying #Nea ~ Nea | Some Say ||| #bbradio #rockt #berlin,2022-05-03 07:49:36,0,0
73,1521396538047610880,WPGN Radio,7700,#NowPlaying I'M a Winner Man by Mr. J ft Shawn English  @mrjreggae      03:13 https://t.co/XY49uhvNXN,2022-05-03 07:49:35,0,0
74,1521396522021126144,the detour network,651,#nowplaying Sean McConnell - My Innocence,2022-05-03 07:49:31,0,0
75,1521396489762721792,"DMS 102,7 FM AMBON",19657,"#NowPlaying SUGAR - @NissyStaff 
#AsianChannel  @DMS_AMBON",2022-05-03 07:49:23,2,2
76,1521396482825682945,にごうき,659,"#Nowplaying Killer neuron - 藍月なくる (Indigrotto)
つよつよつよつよ https://t.co/KMCEMy8QqM",2022-05-03 07:49:22,0,0
77,1521396481655291904,Radio TEDDY Playlist,1069,#nowplaying #ZoeWeest ~ Zoe Weest  | Lonely ||| Radio TEDDY - In #Kassel auf 91.7,2022-05-03 07:49:22,0,0
78,1521396481655197696,Funky Paradise,316,ON Diva Funk : Chill - 911 https://t.co/OBdDNsaR4a #NOWPLAYING #FUNK #RADIO #WEB,2022-05-03 07:49:22,0,0
79,1521396478828171264,ﾉ ｲ,121,"#NowPlaying
久々のお散歩 https://t.co/qptiatJhbr",2022-05-03 07:49:21,0,0
80,1521396474885537792,Wow Machine Radio,465,"-#Comedy #Music #Random-

You Never Know What You Will Hear Next!

#Satoshis #requests4donations
bc1qg94r9mrrtucpujv49up3tuqcs752dfjp0hnrdy

#NowPlaying
Butterfinger's Is Easy 2

https://t.co/tHb2xxgzrO https://t.co/yoAvkg6Gyq",2022-05-03 07:49:20,0,0
81,1521396474873282560,linnea,79,#nowplaying  ノー・ノー・ボーイ/NO NO BOY - MONSIEUR KAMAYATSU https://t.co/UDYDzvATCR @YouTubeより,2022-05-03 07:49:20,0,0
82,1521396458129608704,송재감,14,"千年の独奏歌のアレンジverを歌ってみました。【じゃっく】 https://t.co/LICRpI2AHo #sm7720333 #nowplaying #nicobox

오출쏭(지각함",2022-05-03 07:49:16,0,0
83,1521396455113699328,Rich Radio BKNY,2497,#NowPlaying Salute (Explicit) by Dj Big Inf,2022-05-03 07:49:15,0,0
84,1521396446976749568,SoulProsper Media,1121,"#NowPlaying Unknown - NewMusicUpdate_041522_CHR_120.mp3 For more of the REST of the best in gospel music, listen at https://t.co/po2sIaHHyr https://t.co/1FGl2kr3zd",2022-05-03 07:49:13,0,0
85,1521396441633243138,Funky Fresh Radio,3832,"#NOWPLAYING https://t.co/MfHu9YgfU9
Slim Dealz - American Balla  HOT!!!!!!!     "" Home Of New England Hip Hop""",2022-05-03 07:49:12,0,0
86,1521396434649886720,🍑🌸tacrow🌊💎🐇🕊🩹⇄ #たくろー ちゃん╹▿╹＠ 5/14(土) #唄箱,1097,"海岸線 ／ 向坂海希（CV：小鳥居夕花）
[戯画] ""Our Songs Vocal Collection &amp; Original Soundtrack  (2019)"" 収録
#nowplaying
#たくろーぷれ https://t.co/59guuGWYhm",2022-05-03 07:49:10,0,0
87,1521396422062575617,Radio ITALOPOWER!,273,#NowPlaying Interface - Like Puppets | Radio ITALOPOWER! | https://t.co/gt2r9caOhK,2022-05-03 07:49:07,0,0
88,1521396412105302017,RadioMaxMusic,5754,#NowPlaying Robert Plant &amp; Patty Griffin - Too Much Alike (20) Listen now  https://t.co/cjcaoP6cZt,2022-05-03 07:49:05,0,0
89,1521396411417468928,Nightbreed Radio,5656,#nowplaying Kommunity FK - Numb Nutz https://t.co/eB7Q8oZeSu #goth #gothic #radio,2022-05-03 07:49:05,0,0
90,1521396410779906048,Fusion Xtra,948,#NowPlaying - #Bob Marley - One Love #FusionXtra,2022-05-03 07:49:05,0,0
91,1521396409068662785,radiomerveille chile,8,#NowPlaying Ou merite Tout Glwa  go to listen,2022-05-03 07:49:04,0,0
92,1521396408355627008,La Poderosa 360 ​Radio TV Digital,15,#NowPlaying Leoni Torres x El Micha  Recordándote,2022-05-03 07:49:04,0,0
93,1521396407290277888,Cruz Inc Radio 102.8,2246,"#NowPlaying Vivian Green - ""Beautiful"" https://t.co/5Bg9ooZVgf",2022-05-03 07:49:04,0,0
94,1521396406929719296,ユータ@青369色,2722,"焼肉全開
全力全開！ゼンカイジャー/つるの剛士、ことのみ児童合唱団 #NowPlaying #アニュータ https://t.co/oKWVuQ1cMf https://t.co/OT34RCPyKk",2022-05-03 07:49:04,0,0
95,1521396404450693120,CHRISTIANEXPLOSIVE.ORG,110,#NowPlaying Lecrae ft. Christon Gray - Rejects Lecrae ft. Christon Gray https://t.co/jNNDZvy6Wf,2022-05-03 07:49:03,0,0
96,1521396404442259456,Bloom Radio,303,"#NowPlaying Nathaniel Bassey || @nathanielblow - Olorun Agbaye - You Are Mighty
https://t.co/O45kvFCz7m
#OnlineRadio #BloomRadioke #TheBestofYou https://t.co/qgRDv5dock",2022-05-03 07:49:03,0,0
97,1521396393209905152,Tolu madariola,96166,#NowPlaying Journey On by Arrested Development /@ADtheBand [https://t.co/h2oI9SRD0H] listen now {https://t.co/TP5EfjooXN} #dremtgi #dremstuff,2022-05-03 07:49:00,0,0
98,1521396380165877761,Astérix et Obelix,715,@musiqueestlavie  ごいちー - アンブレラ #NowPlaying https://t.co/xFhmD0ulGN,2022-05-03 07:48:57,0,0
99,1521396376193703936,THE EAGLE.FM,233,The All New Sound! - The https://t.co/fznIcIMpL6 #nowplaying,2022-05-03 07:48:56,0,0
100,1521396369092534272,Houndstooth Radio ♬,1665,#nowplaying Wilco / Hell Is Chrome / A Ghost is Born [@wilco] ♫  https://t.co/1P3tTfCGWK,2022-05-03 07:48:55,0,0
101,1521396367175921664,105.1LIVE,187,#NowPlaying Drake - No Friends In The Industry https://t.co/INRN1CwbEK #105LIVE #NewMusic #Classics #HipHopandRnBLivesHere,2022-05-03 07:48:54,0,0
102,1521396364390932481,RadioClaveMusical,270,#Streaming #NowPlaying 44 📻 Alex Bueno - Se Busca via @ejeserver https://t.co/Y9q5iywYnL,2022-05-03 07:48:54,0,0
103,1521396357453557760,📡🎶 RADIO - DARK - TUNNEL,10505,"#NowPlaying 🎶🎵 On 🐦@RDTVF : 
🎶📀🎶🎵 UDLR 🇯🇵
🎶Short Love 🎶 
🐦 @UDLR_

#TuneIn📡 🌍🌏https://t.co/kSaWxc9x8T 👀 SUPPORTS #ARTISTS ACROSS THE #MUSIC #UNIVERSE!!💫🎧  🔰🔰CLICK ME 🔰🔰",2022-05-03 07:48:52,0,0
104,1521396343792873472,イタカ,122,brave me by PENGUIN RESEARCH ボタン  #NowPlaying https://t.co/PebcRa03Cb,2022-05-03 07:48:49,0,0
105,1521396335076851718,Tiri 2,9097,#NowPlaying Def Leppard - Photograph. Crank it up! https://t.co/mRlkjMqh9C,2022-05-03 07:48:47,1,0
106,1521396330253680640,フジワラ トキムネ a.k.a neoparty.ft,657,"#Nowplaying 生存戦略
Isiliel - 生存戦略 - Single https://t.co/kT42Gc0xJg",2022-05-03 07:48:45,0,0
107,1521396324196888578,ℝ𝕒𝕧𝕖𝕃𝕚𝕟𝕜 ʀᴀᴅɪᴏ,6,#NowPlaying: Sunset Regime - I Got the Real Feel #RaveLink #Radio,2022-05-03 07:48:44,0,0
108,1521396312440193024,unit-grooves,265,"Listening to ""# D&amp;B # MExTAPE # VOL. SEVEN # STANDS WITH UKRAINE #"" https://t.co/GsWmzQwAuk by RaumVolume #nowplaying",2022-05-03 07:48:41,0,0
109,1521396304219295745,公子王孫,142,#NowPlaying Gloria's Step (Take 2) by Bill Evans Trio on Sunday at the Village Vanguard in #KaiserTone https://t.co/zoNWCDrOrU,2022-05-03 07:48:39,0,0
110,1521396290571350016,ろしあん,907,Nowplaying 繚乱! ビクトリーロード - 虹ヶ咲学園スクールアイドル同好会 #NowPlaying,2022-05-03 07:48:36,1,0
111,1521396289766064128,j-juke80s,610,"#NowPlaying ""はじまりはいつも雨 "" by ASKA",2022-05-03 07:48:36,0,0
112,1521396289639956481,EL BLOKE RADIO 👁,5240,#NowPlaying Nesi Ft. Luar La L - Rating En https://t.co/OhxjVeGSmZ #elblokeradio,2022-05-03 07:48:36,0,0
113,1521396289421729793,Keep the faith Internet radio,359,#NowPlaying Two Lovers Make One Fool by The Serenaders on Keep The Faith Internet Radio,2022-05-03 07:48:36,0,0
114,1521396276218245120,AffinityRadio.net,4761,"#Nowplaying  on Affinity Radio Eddie Floyd  - Knock on Wood  so why not Listen Here:  
https://t.co/cYxg1sU69L
https://t.co/Txjy1eocFT and https://t.co/iDXaF2Gh56 and all smart TVs, Google and Alexa - Catchup: https://www.mixc",2022-05-03 07:48:33,0,0
115,1521396261122883585,Barbwires.Com,15972,Bluatschink - Mit dir kann I fliega via #Independent #nowPlaying #320MAX48 Artist #Radio This is https://t.co/cV6z2rOuly or https://t.co/aNtQDGiTKD #Barbwires plays the newest 21st Century #Premier #Metal https://t.co/i7smGjCy7l,2022-05-03 07:48:29,0,0
116,1521396257880748032,WODU Playlist Log,92,"Denzel Curry - Worst Comes To Worst   
#nowplaying
#wodustudios #collegeradio 
#listenlive",2022-05-03 07:48:28,0,0
117,1521396255792168960,Mix FM Now Playing,1207,Now playing: If You Come To Me by Atomic Kitten #nowplaying Listen live: https://t.co/DswV8KZOAD https://t.co/mq7usLbJaE,2022-05-03 07:48:28,0,0
118,1521396243502673927,The pretty BBC 6 Music 🎶 #NowPlaying Bot,362,"🔊 #NowPlaying on #BBC6Music's #LaurenLaverne 🕊️

Confidence Man:
  🎵 Holiday

#ConfidenceMan 

https://t.co/n7id81fF1v",2022-05-03 07:48:25,0,0
119,1521396231745929218,ROTR Radio,4661,#NowPlaying Dismalimerence - Negligence Of The Forgotten :: Tune In: https://t.co/HVGd8YTknC,2022-05-03 07:48:22,0,0
120,1521396228164046848,HotHitsUK,1415,"#NowPlaying Is It Enough? by Future Kings and Laura Davie #listen at https://t.co/VpnQNUIxMJ &amp; https://t.co/O2PeOxhBNQ @TuneIn
 Buy song https://t.co/3XjYS7v4Kb https://t.co/Y9wSkYe9hp",2022-05-03 07:48:21,0,0
121,1521396227476230145,Music City Digital Media Network©,18516,#NowPlaying Save Something for Me by @andyaledort vote for song https://t.co/Zi3d1JyntO https://t.co/EhzJ3fWsQF,2022-05-03 07:48:21,0,0
122,1521396225257390081,SoMetro Radio,89181,SoMetro Radio #nowplaying - Dry Your Eyes by @TheDeele4Life | Follow SoMetro on Instagram https://t.co/VBkRKGy9qe @SoMetroRadio #Soul https://t.co/8G2h1jYCZS,2022-05-03 07:48:20,0,0
123,1521396223437119488,Prima Radio Surabaya,2758,#nowplaying Jatuh Bangun - Meggy Z | Dengarkan via --&gt; https://t.co/RLqVbkQ1fz https://t.co/eNhL7plm3Y,2022-05-03 07:48:20,0,0
124,1521396220647849984,NeoPlaylist,760,#nowplaying #radioneo #LISZA - COMO ? https://t.co/sYzWvVoD1y,2022-05-03 07:48:19,0,0
125,1521396202121662465,Electric #NowPlaying Bot,1932,"#nowplaying Ambitions by Bigstate 
Listen Live:  https://t.co/gK7w7PTU2S",2022-05-03 07:48:15,0,0
126,1521396200007774209,#TriumphantRadio 🇳🇬 🇬🇧🇨🇦,1126,"#NowPlaying On Triumphant Radio : ONYE NYE AKAMO [My Helper] by Psalmeben &amp;debranch listen at https://t.co/nCk8FU22Ap download App 
 Buy song https://t.co/mnpu1fpkIk https://t.co/tlMT4U5Yjs",2022-05-03 07:48:14,0,0
127,1521396195909853185,#RádioSertanejaPop,323,#TocandoAgora: O Mineiro e O Italiano - Chitãozinho &amp; Xororó #Sertaneja #NowPlaying https://t.co/85y9yAJuef,2022-05-03 07:48:13,0,0
